 0.02  0.00  0.00  0.00  
 0.04  0.00  0.00  0.00  
 0.06  0.00  0.00  0.00  
 0.08  0.00  0.00  0.00  
 0.10  0.00  0.00  0.00  
 0.12  0.00  0.00  0.00  
 0.14  0.00  0.00  0.00  
 0.16  0.00  0.00  0.00  
 0.18  0.00  0.00  0.00  
 0.20  0.00  0.00  0.00  
 0.22  0.00  0.00  0.00  
 0.24  0.00  0.00  0.00  
 0.26  0.00  0.00  0.00  
 0.28  0.00  0.00  0.00  
 0.30  0.00  0.00  0.00  
 0.32  0.00  0.00  0.00  
 0.34  0.00  0.00  0.00  
 0.36  0.00  0.00  0.00  
 0.38  0.00  0.00  0.00  
 0.40  0.00  0.00  0.00  
 0.42  0.00  0.00  0.00  
 0.44  0.00  0.00  0.00  
 0.46  0.00  0.00  0.00  
 0.48  0.00  0.00  0.00  
 0.50  0.00  0.00  0.00  
 0.52  0.00  0.00  0.00  
 0.54  0.00  0.00  0.00  
 0.56  0.00  0.00  0.00  
 0.58  0.00  0.00  0.00  
 0.60  0.00  0.00  0.00  
 0.62  0.00  0.00  0.00  
 0.64  0.00  0.00  0.00  
 0.66  0.00  0.00  0.00  
 0.68  0.00  0.00  0.00  
 0.70  0.00  0.00  0.00  
 0.72  0.00  0.00  0.00  
 0.74  0.00  0.00  0.00  
 0.76  0.00  0.00  0.00  
 0.78  0.00  0.00  0.00  
 0.80  0.00  0.00  0.00  
 0.82  0.00  0.00  0.00  
 0.84  0.00  0.00  0.00  
 0.86  0.00  0.00  0.00  
 0.88  0.00  0.00  0.00  
 0.90  0.00  0.00  0.00  
 0.92  0.00  0.00  0.00  
 0.94  0.00  0.00  0.00  
 0.96  0.00  0.00  0.00  
 0.98  0.00  0.00  0.00  
 1.00  0.00  0.00  0.00  
 1.02  0.00  0.00  0.00  
 1.04  0.00  0.00  0.00  
 1.06  0.00  0.00  0.00  
 1.08  0.00  0.00  0.00  
 1.10  0.00  0.00  0.00  
 1.12  0.00  0.00  0.00  
 1.14  0.00  0.00  0.00  
 1.16  0.00  0.00  0.00  
 1.18  0.00  0.00  0.00  
 1.20  0.00  0.00  0.00  
 1.22  0.00  0.00  0.00  
 1.24  0.00  0.00  0.00  
 1.26  0.00  0.00  0.00  
 1.28  0.00  0.00  0.00  
 1.30  0.00  0.00  0.00  
 1.32  0.00  0.00  0.00  
 1.34  0.00  0.00  0.00  
 1.36  0.00  0.03  0.00  
 1.38  0.00  0.07  0.00  
 1.40  0.00  0.12  0.00  
 1.42  0.00  0.28  0.00  
 1.44  0.00  0.50  0.00  
 1.46  0.00  0.82  0.00  
 1.48  0.00  1.40  0.00  
 1.50  0.00  1.87  0.00  
 1.52  0.00  2.61  0.00  
 1.54  0.00  3.38  0.00  
 1.56  0.00  4.01  0.00  
 1.58  0.00  4.78  0.00  
 1.60  0.00  4.99  0.00  
 1.62  0.00  5.25  0.00  
 1.64  0.00  5.41  0.00  
 1.66  0.00  5.45  0.00  
 1.68  0.00  5.32  0.00  
 1.70  0.00  4.75  0.00  
 1.72  0.00  4.49  0.00  
 1.74  0.00  4.15  0.00  
 1.76  0.00  3.64  0.00  
 1.78  0.00  3.32  0.00  
 1.80  0.00  2.79  0.00  
 1.82  0.00  2.42  0.00  
 1.84  0.00  2.19  0.01  
 1.86  0.00  1.88  0.01  
 1.88  0.00  1.61  0.01  
 1.90  0.00  1.40  0.01  
 1.92  0.00  1.25  0.01  
 1.94  0.00  1.16  0.05  
 1.96  0.00  0.92  0.05  
 1.98  0.00  0.82  0.09  
 2.00  0.00  0.83  0.11  
 2.02  0.00  0.69  0.14  
 2.04  0.00  0.67  0.18  
 2.06  0.00  0.55  0.19  
 2.08  0.00  0.50  0.32  
 2.10  0.00  0.49  0.37  
 2.12  0.00  0.43  0.46  
 2.14  0.00  0.36  0.53  
 2.16  0.00  0.41  0.66  
 2.18  0.00  0.36  0.80  
 2.20  0.01  0.31  0.85  
 2.22  0.00  0.31  1.08  
 2.24  0.01  0.30  1.23  
 2.26  0.05  0.29  1.28  
 2.28  0.03  0.27  1.46  
 2.30  0.04  0.22  1.49  
 2.32  0.03  0.26  1.71  
 2.34  0.05  0.28  1.69  
 2.36  0.09  0.25  1.80  
 2.38  0.09  0.20  1.86  
 2.40  0.11  0.21  2.16  
 2.42  0.20  0.28  2.13  
 2.44  0.19  0.26  2.15  
 2.46  0.29  0.25  2.29  
 2.48  0.24  0.25  2.28  
 2.50  0.32  0.25  2.39  
 2.52  0.32  0.26  2.27  
 2.54  0.42  0.30  2.39  
 2.56  0.54  0.26  2.31  
